DeathYearYear,DeathCOD113ICDCode113Desc,Deaths,SORT
2007,Emphysema (J43),365,2070
2008,Emphysema (J43),351,2072
2009,Emphysema (J43),327,2074
2010,Emphysema (J43),260,2076
2011,Emphysema (J43),268,2078
2012,Emphysema (J43),229,2080
2013,Emphysema (J43),238,2082
2014,Emphysema (J43),204,2084
2015,Emphysema (J43),198,2086
2016,Emphysema (J43),187,2088
2017,Emphysema (J43),182,2090
2018,Emphysema (J43),218,2092
2019,Emphysema (J43),185,2094
2020 **,Emphysema (J43),191,2096
2007,Asthma (J45-J46),47,2100
2008,Asthma (J45-J46),30,2102
2009,Asthma (J45-J46),38,2104
2010,Asthma (J45-J46),44,2106
2011,Asthma (J45-J46),43,2108
2012,Asthma (J45-J46),47,2110
2013,Asthma (J45-J46),50,2112
2014,Asthma (J45-J46),42,2114
2015,Asthma (J45-J46),61,2116
2016,Asthma (J45-J46),47,2118
2017,Asthma (J45-J46),52,2120
2018,Asthma (J45-J46),45,2122
2019,Asthma (J45-J46),46,2124
2020 **,Asthma (J45-J46),55,2126
2007,Other chronic lower respiratory diseases (J44J47),2593,2130
2008,Other chronic lower respiratory diseases (J44J47),2794,2132
2009,Other chronic lower respiratory diseases (J44J47),2693,2134
2010,Other chronic lower respiratory diseases (J44J47),2737,2136
2011,Other chronic lower respiratory diseases (J44J47),2872,2138
2012,Other chronic lower respiratory diseases (J44J47),2990,2140
2013,Other chronic lower respiratory diseases (J44J47),2945,2142
2014,Other chronic lower respiratory diseases (J44J47),2870,2144
2015,Other chronic lower respiratory diseases (J44J47),3069,2146
2016,Other chronic lower respiratory diseases (J44J47),3039,2148
2017,Other chronic lower respiratory diseases (J44J47),3176,2150
2018,Other chronic lower respiratory diseases (J44J47),3310,2152
2019,Other chronic lower respiratory diseases (J44J47),3074,2154
2020 **,Other chronic lower respiratory diseases (J44J47),2744,2156
2007,Pneumoconioses and chemical effects (J60-J66J68),46,2160
2008,Pneumoconioses and chemical effects (J60-J66J68),31,2162
2009,Pneumoconioses and chemical effects (J60-J66J68),27,2164
2010,Pneumoconioses and chemical effects (J60-J66J68),33,2166
2011,Pneumoconioses and chemical effects (J60-J66J68),29,2168
2012,Pneumoconioses and chemical effects (J60-J66J68),22,2170
2013,Pneumoconioses and chemical effects (J60-J66J68),29,2172
2014,Pneumoconioses and chemical effects (J60-J66J68),28,2174
2015,Pneumoconioses and chemical effects (J60-J66J68),38,2176
2016,Pneumoconioses and chemical effects (J60-J66J68),32,2178
2017,Pneumoconioses and chemical effects (J60-J66J68),21,2180
2018,Pneumoconioses and chemical effects (J60-J66J68),33,2182
2019,Pneumoconioses and chemical effects (J60-J66J68),22,2184
2020 **,Pneumoconioses and chemical effects (J60-J66J68),21,2186
2007,Pneumonitis due to solids and liquids (J69),402,2190
2008,Pneumonitis due to solids and liquids (J69),447,2192
2009,Pneumonitis due to solids and liquids (J69),383,2194
2010,Pneumonitis due to solids and liquids (J69),438,2196
2011,Pneumonitis due to solids and liquids (J69),432,2198
2012,Pneumonitis due to solids and liquids (J69),457,2200
2013,Pneumonitis due to solids and liquids (J69),444,2202
2014,Pneumonitis due to solids and liquids (J69),445,2204
2015,Pneumonitis due to solids and liquids (J69),475,2206
2016,Pneumonitis due to solids and liquids (J69),493,2208
2017,Pneumonitis due to solids and liquids (J69),463,2210
2018,Pneumonitis due to solids and liquids (J69),529,2212
2019,Pneumonitis due to solids and liquids (J69),507,2214
2020 **,Pneumonitis due to solids and liquids (J69),436,2216
2007,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),570,2220
2008,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),630,2222
2009,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),684,2224
2010,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),656,2226
2011,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),733,2228
2012,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),669,2230
2013,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),780,2232
2014,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),837,2234
2015,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),864,2236
2016,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),886,2238
2017,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),1005,2240
2018,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),1035,2242
2019,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),1006,2244
2020 **,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),954,2246
2007,Peptic ulcer (K25-K28),71,2250
2008,Peptic ulcer (K25-K28),81,2252
2009,Peptic ulcer (K25-K28),67,2254
2010,Peptic ulcer (K25-K28),60,2256
2011,Peptic ulcer (K25-K28),65,2258
2012,Peptic ulcer (K25-K28),50,2260
2013,Peptic ulcer (K25-K28),66,2262
2014,Peptic ulcer (K25-K28),70,2264
2015,Peptic ulcer (K25-K28),77,2266
2016,Peptic ulcer (K25-K28),83,2268
2017,Peptic ulcer (K25-K28),57,2270
2018,Peptic ulcer (K25-K28),65,2272
2019,Peptic ulcer (K25-K28),73,2274
2020 **,Peptic ulcer (K25-K28),61,2276
2007,Diseases of appendix (K35-K38),11,2280
2008,Diseases of appendix (K35-K38),14,2282
2009,Diseases of appendix (K35-K38),7,2284
2010,Diseases of appendix (K35-K38),10,2286
2011,Diseases of appendix (K35-K38),6,2288
2012,Diseases of appendix (K35-K38),7,2290
2013,Diseases of appendix (K35-K38),12,2292
2014,Diseases of appendix (K35-K38),9,2294
2015,Diseases of appendix (K35-K38),8,2296
2016,Diseases of appendix (K35-K38),12,2298
2017,Diseases of appendix (K35-K38),10,2300
2018,Diseases of appendix (K35-K38),12,2302
2019,Diseases of appendix (K35-K38),4,2304
2020 **,Diseases of appendix (K35-K38),8,2306
2007,Hernia (K40-K46),38,2310
2008,Hernia (K40-K46),32,2312
2009,Hernia (K40-K46),19,2314
2010,Hernia (K40-K46),27,2316
2011,Hernia (K40-K46),30,2318
2012,Hernia (K40-K46),29,2320
2013,Hernia (K40-K46),24,2322
2014,Hernia (K40-K46),30,2324
2015,Hernia (K40-K46),24,2326
2016,Hernia (K40-K46),31,2328
2017,Hernia (K40-K46),35,2330
2018,Hernia (K40-K46),31,2332
2019,Hernia (K40-K46),38,2334
2020 **,Hernia (K40-K46),24,2336
2007,Alcoholic liver disease (K70),408,2340
2008,Alcoholic liver disease (K70),398,2342
2009,Alcoholic liver disease (K70),362,2344
2010,Alcoholic liver disease (K70),386,2346
2011,Alcoholic liver disease (K70),396,2348
2012,Alcoholic liver disease (K70),397,2350
2013,Alcoholic liver disease (K70),433,2352
2014,Alcoholic liver disease (K70),452,2354
2015,Alcoholic liver disease (K70),430,2356
2016,Alcoholic liver disease (K70),495,2358
2017,Alcoholic liver disease (K70),493,2360
2018,Alcoholic liver disease (K70),493,2362
2019,Alcoholic liver disease (K70),510,2364
2020 **,Alcoholic liver disease (K70),556,2366
2007,Other chronic liver disease and cirrhosis (K73-K74),328,2370
2008,Other chronic liver disease and cirrhosis (K73-K74),375,2372
2009,Other chronic liver disease and cirrhosis (K73-K74),380,2374
2010,Other chronic liver disease and cirrhosis (K73-K74),414,2376
2011,Other chronic liver disease and cirrhosis (K73-K74),444,2378
2012,Other chronic liver disease and cirrhosis (K73-K74),433,2380
2013,Other chronic liver disease and cirrhosis (K73-K74),415,2382
2014,Other chronic liver disease and cirrhosis (K73-K74),510,2384
2015,Other chronic liver disease and cirrhosis (K73-K74),498,2386
2016,Other chronic liver disease and cirrhosis (K73-K74),491,2388
2017,Other chronic liver disease and cirrhosis (K73-K74),500,2390
2018,Other chronic liver disease and cirrhosis (K73-K74),445,2392
2019,Other chronic liver disease and cirrhosis (K73-K74),502,2394
2020 **,Other chronic liver disease and cirrhosis (K73-K74),409,2396
2007,Cholelithiasis and other disorders of gallbladder (K80-K82),67,2400
2008,Cholelithiasis and other disorders of gallbladder (K80-K82),78,2402
2009,Cholelithiasis and other disorders of gallbladder (K80-K82),70,2404
2010,Cholelithiasis and other disorders of gallbladder (K80-K82),78,2406
2011,Cholelithiasis and other disorders of gallbladder (K80-K82),68,2408
2012,Cholelithiasis and other disorders of gallbladder (K80-K82),74,2410
2013,Cholelithiasis and other disorders of gallbladder (K80-K82),54,2412
2014,Cholelithiasis and other disorders of gallbladder (K80-K82),72,2414
2015,Cholelithiasis and other disorders of gallbladder (K80-K82),61,2416
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),74,2418
2017,Cholelithiasis and other disorders of gallbladder (K80-K82),71,2420
2018,Cholelithiasis and other disorders of gallbladder (K80-K82),65,2422
2019,Cholelithiasis and other disorders of gallbladder (K80-K82),56,2424
2020 **,Cholelithiasis and other disorders of gallbladder (K80-K82),56,2426
2007,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),4,2430
2008,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),3,2432
2009,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),5,2434
2010,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),6,2436
2011,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),9,2438
2012,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),9,2440
2013,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),7,2442
2014,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),12,2444
2015,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),9,2446
2016,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),8,2448
2017,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),11,2450
2018,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),11,2452
2019,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),14,2454
2020 **,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),15,2456
2007,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),64,2460
2008,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),80,2462
2009,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),101,2464
2010,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),106,2466
2011,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),7,2468
2012,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),3,2470
2013,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),5,2472
2014,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),4,2474
2015,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),5,2476
2016,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),6,2478
2017,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),4,2480
2018,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),9,2482
2019,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),8,2484
2020 **,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),3,2486
2007,Renal failure (N17-N19),773,2490
2008,Renal failure (N17-N19),796,2492
2009,Renal failure (N17-N19),784,2494
2010,Renal failure (N17-N19),873,2496
2011,Renal failure (N17-N19),879,2498
2012,Renal failure (N17-N19),979,2500
2013,Renal failure (N17-N19),941,2502
2014,Renal failure (N17-N19),993,2504
2015,Renal failure (N17-N19),1001,2506
2016,Renal failure (N17-N19),1097,2508
2017,Renal failure (N17-N19),1108,2510
2018,Renal failure (N17-N19),1083,2512
2019,Renal failure (N17-N19),1032,2514
2020 **,Renal failure (N17-N19),929,2516
2007,Other disorders of kidney (N25N27),2,2520
2008,Other disorders of kidney (N25N27),1,2522
2009,Other disorders of kidney (N25N27),1,2524
2010,Other disorders of kidney (N25N27),0,2526
2011,Other disorders of kidney (N25N27),1,2528
2012,Other disorders of kidney (N25N27),1,2530
2013,Other disorders of kidney (N25N27),0,2532
2014,Other disorders of kidney (N25N27),0,2534
2015,Other disorders of kidney (N25N27),0,2536
2016,Other disorders of kidney (N25N27),0,2538
2017,Other disorders of kidney (N25N27),0,2540
2018,Other disorders of kidney (N25N27),0,2542
2019,Other disorders of kidney (N25N27),0,2544
2020 **,Other disorders of kidney (N25N27),0,2546
2007,Infections of kidney (N10-N12N13.6N15.1),11,2550
2008,Infections of kidney (N10-N12N13.6N15.1),11,2552
2009,Infections of kidney (N10-N12N13.6N15.1),9,2554
2010,Infections of kidney (N10-N12N13.6N15.1),10,2556
2011,Infections of kidney (N10-N12N13.6N15.1),5,2558
2012,Infections of kidney (N10-N12N13.6N15.1),10,2560
2013,Infections of kidney (N10-N12N13.6N15.1),5,2562
2014,Infections of kidney (N10-N12N13.6N15.1),4,2564
2015,Infections of kidney (N10-N12N13.6N15.1),4,2566
2016,Infections of kidney (N10-N12N13.6N15.1),11,2568
2017,Infections of kidney (N10-N12N13.6N15.1),7,2570
2018,Infections of kidney (N10-N12N13.6N15.1),8,2572
2019,Infections of kidney (N10-N12N13.6N15.1),11,2574
2020 **,Infections of kidney (N10-N12N13.6N15.1),16,2576
2007,Hyperplasia of prostate (N40),31,2580
2008,Hyperplasia of prostate (N40),31,2582
2009,Hyperplasia of prostate (N40),31,2584
2010,Hyperplasia of prostate (N40),14,2586
2011,Hyperplasia of prostate (N40),25,2588
2012,Hyperplasia of prostate (N40),27,2590
2013,Hyperplasia of prostate (N40),24,2592
2014,Hyperplasia of prostate (N40),20,2594
2015,Hyperplasia of prostate (N40),21,2596
2016,Hyperplasia of prostate (N40),30,2598
2017,Hyperplasia of prostate (N40),23,2600
2018,Hyperplasia of prostate (N40),18,2602
2019,Hyperplasia of prostate (N40),23,2604
2020 **,Hyperplasia of prostate (N40),19,2606
2007,Inflammatory diseases of female pelvic organs (N70-N76),0,2610
2008,Inflammatory diseases of female pelvic organs (N70-N76),0,2612
2009,Inflammatory diseases of female pelvic organs (N70-N76),0,2614
2010,Inflammatory diseases of female pelvic organs (N70-N76),0,2616
2011,Inflammatory diseases of female pelvic organs (N70-N76),0,2618
2012,Inflammatory diseases of female pelvic organs (N70-N76),0,2620
2013,Inflammatory diseases of female pelvic organs (N70-N76),0,2622
2014,Inflammatory diseases of female pelvic organs (N70-N76),0,2624
2015,Inflammatory diseases of female pelvic organs (N70-N76),0,2626
2016,Inflammatory diseases of female pelvic organs (N70-N76),0,2628
2017,Inflammatory diseases of female pelvic organs (N70-N76),0,2630
2018,Inflammatory diseases of female pelvic organs (N70-N76),0,2632
2019,Inflammatory diseases of female pelvic organs (N70-N76),0,2634
2020 **,Inflammatory diseases of female pelvic organs (N70-N76),0,2636
2007,Pregnancy with abortive outcome (O00-O07),0,2640
2008,Pregnancy with abortive outcome (O00-O07),0,2642
2009,Pregnancy with abortive outcome (O00-O07),0,2644
2010,Pregnancy with abortive outcome (O00-O07),0,2646
2011,Pregnancy with abortive outcome (O00-O07),0,2648
2012,Pregnancy with abortive outcome (O00-O07),0,2650
2013,Pregnancy with abortive outcome (O00-O07),0,2652
2014,Pregnancy with abortive outcome (O00-O07),0,2654
2015,Pregnancy with abortive outcome (O00-O07),0,2656
2016,Pregnancy with abortive outcome (O00-O07),0,2658
2017,Pregnancy with abortive outcome (O00-O07),0,2660
2018,Pregnancy with abortive outcome (O00-O07),0,2662
2019,Pregnancy with abortive outcome (O00-O07),0,2664
2020 **,Pregnancy with abortive outcome (O00-O07),0,2666
2007,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2670
2008,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2672
2009,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2674
2010,Other complications of pregnancy childbirth and the puerperium (O10-O99),1,2676
2011,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2678
2012,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2680
2013,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2682
2014,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2684
2015,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2686
2016,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2688
2017,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2690
2018,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2692
2019,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2694
2020 **,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2696
2007,Certain conditions originating in the perinatal period (P00-P96),337,2700
2008,Certain conditions originating in the perinatal period (P00-P96),328,2702
2009,Certain conditions originating in the perinatal period (P00-P96),326,2704
2010,Certain conditions originating in the perinatal period (P00-P96),297,2706
2011,Certain conditions originating in the perinatal period (P00-P96),298,2708
2012,Certain conditions originating in the perinatal period (P00-P96),307,2710
2013,Certain conditions originating in the perinatal period (P00-P96),327,2712
2014,Certain conditions originating in the perinatal period (P00-P96),305,2714
2015,Certain conditions originating in the perinatal period (P00-P96),305,2716
2016,Certain conditions originating in the perinatal period (P00-P96),274,2718
2017,Certain conditions originating in the perinatal period (P00-P96),298,2720
2018,Certain conditions originating in the perinatal period (P00-P96),270,2722
2019,Certain conditions originating in the perinatal period (P00-P96),250,2724
2020 **,Certain conditions originating in the perinatal period (P00-P96),204,2726
2007,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),232,2730
2008,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),228,2732
2009,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),206,2734
2010,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),210,2736
2011,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),221,2738
2012,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),225,2740
2013,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),215,2742
2014,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),191,2744
2015,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),209,2746
2016,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),208,2748
2017,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),224,2750
2018,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),227,2752
2019,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),195,2754
2020 **,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),164,2756
2007,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),625,2760
2008,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),488,2762
2009,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),750,2764
2010,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),667,2766
2011,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),566,2768
2012,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),647,2770
2013,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),650,2772
2014,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),541,2774
2015,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),557,2776
2016,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),649,2778
2017,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),713,2780
2018,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),769,2782
2019,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),710,2784
2020 **,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),6298,2786
2007,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),4401,2790
2008,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),4767,2792
2009,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),4746,2794
2010,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),4852,2796
2011,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),5234,2798
2012,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),5393,2800
2013,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),5776,2802
2014,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),5882,2804
2015,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),5907,2806
2016,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),5961,2808
2017,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),6391,2810
2018,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),6375,2812
2019,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),6601,2814
2020 **,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),6212,2816
2007,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),946,2820
2008,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),923,2822
2009,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),746,2824
2010,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),862,2826
2011,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),796,2828
2012,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),839,2830
2013,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),763,2832
2014,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),746,2834
2015,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),879,2836
2016,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),916,2838
2017,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),914,2840
2018,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),851,2842
2019,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),884,2844
2020 **,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),793,2846
2007,Other land transport accidents (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9),33,2850
