DeathYearYear,DeathCOD113ICDCode113Desc,Deaths,SORT
2017,Emphysema (J43),0,2090
2018,Emphysema (J43),1,2092
2019,Emphysema (J43),0,2094
2020 **,Emphysema (J43),1,2096
2007,Asthma (J45-J46),0,2100
2008,Asthma (J45-J46),0,2102
2009,Asthma (J45-J46),0,2104
2010,Asthma (J45-J46),0,2106
2011,Asthma (J45-J46),1,2108
2012,Asthma (J45-J46),1,2110
2013,Asthma (J45-J46),0,2112
2014,Asthma (J45-J46),0,2114
2015,Asthma (J45-J46),1,2116
2016,Asthma (J45-J46),1,2118
2017,Asthma (J45-J46),1,2120
2018,Asthma (J45-J46),0,2122
2019,Asthma (J45-J46),1,2124
2020 **,Asthma (J45-J46),1,2126
2007,Other chronic lower respiratory diseases (J44J47),0,2130
2008,Other chronic lower respiratory diseases (J44J47),0,2132
2009,Other chronic lower respiratory diseases (J44J47),0,2134
2010,Other chronic lower respiratory diseases (J44J47),0,2136
2011,Other chronic lower respiratory diseases (J44J47),28,2138
2012,Other chronic lower respiratory diseases (J44J47),12,2140
2013,Other chronic lower respiratory diseases (J44J47),17,2142
2014,Other chronic lower respiratory diseases (J44J47),9,2144
2015,Other chronic lower respiratory diseases (J44J47),15,2146
2016,Other chronic lower respiratory diseases (J44J47),7,2148
2017,Other chronic lower respiratory diseases (J44J47),7,2150
2018,Other chronic lower respiratory diseases (J44J47),5,2152
2019,Other chronic lower respiratory diseases (J44J47),5,2154
2020 **,Other chronic lower respiratory diseases (J44J47),9,2156
2007,Pneumoconioses and chemical effects (J60-J66J68),0,2160
2008,Pneumoconioses and chemical effects (J60-J66J68),0,2162
2009,Pneumoconioses and chemical effects (J60-J66J68),0,2164
2010,Pneumoconioses and chemical effects (J60-J66J68),0,2166
2011,Pneumoconioses and chemical effects (J60-J66J68),1,2168
2012,Pneumoconioses and chemical effects (J60-J66J68),0,2170
2013,Pneumoconioses and chemical effects (J60-J66J68),0,2172
2014,Pneumoconioses and chemical effects (J60-J66J68),0,2174
2015,Pneumoconioses and chemical effects (J60-J66J68),0,2176
2016,Pneumoconioses and chemical effects (J60-J66J68),0,2178
2017,Pneumoconioses and chemical effects (J60-J66J68),0,2180
2018,Pneumoconioses and chemical effects (J60-J66J68),0,2182
2019,Pneumoconioses and chemical effects (J60-J66J68),0,2184
2020 **,Pneumoconioses and chemical effects (J60-J66J68),0,2186
2007,Pneumonitis due to solids and liquids (J69),0,2190
2008,Pneumonitis due to solids and liquids (J69),0,2192
2009,Pneumonitis due to solids and liquids (J69),0,2194
2010,Pneumonitis due to solids and liquids (J69),0,2196
2011,Pneumonitis due to solids and liquids (J69),7,2198
2012,Pneumonitis due to solids and liquids (J69),5,2200
2013,Pneumonitis due to solids and liquids (J69),5,2202
2014,Pneumonitis due to solids and liquids (J69),0,2204
2015,Pneumonitis due to solids and liquids (J69),3,2206
2016,Pneumonitis due to solids and liquids (J69),1,2208
2017,Pneumonitis due to solids and liquids (J69),0,2210
2018,Pneumonitis due to solids and liquids (J69),4,2212
2019,Pneumonitis due to solids and liquids (J69),0,2214
2020 **,Pneumonitis due to solids and liquids (J69),1,2216
2007,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),0,2220
2008,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),0,2222
2009,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),0,2224
2010,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),0,2226
2011,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),17,2228
2012,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),13,2230
2013,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),9,2232
2014,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),9,2234
2015,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),5,2236
2016,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),5,2238
2017,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),6,2240
2018,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),8,2242
2019,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),5,2244
2020 **,Other diseases of respiratory system (J00-J06J30-J39J67J70-J98),8,2246
2007,Peptic ulcer (K25-K28),0,2250
2008,Peptic ulcer (K25-K28),0,2252
2009,Peptic ulcer (K25-K28),0,2254
2010,Peptic ulcer (K25-K28),0,2256
2011,Peptic ulcer (K25-K28),0,2258
2012,Peptic ulcer (K25-K28),0,2260
2013,Peptic ulcer (K25-K28),0,2262
2014,Peptic ulcer (K25-K28),0,2264
2015,Peptic ulcer (K25-K28),1,2266
2016,Peptic ulcer (K25-K28),0,2268
2017,Peptic ulcer (K25-K28),0,2270
2018,Peptic ulcer (K25-K28),0,2272
2019,Peptic ulcer (K25-K28),0,2274
2020 **,Peptic ulcer (K25-K28),0,2276
2007,Diseases of appendix (K35-K38),0,2280
2008,Diseases of appendix (K35-K38),0,2282
2009,Diseases of appendix (K35-K38),0,2284
2010,Diseases of appendix (K35-K38),0,2286
2011,Diseases of appendix (K35-K38),1,2288
2012,Diseases of appendix (K35-K38),0,2290
2013,Diseases of appendix (K35-K38),0,2292
2014,Diseases of appendix (K35-K38),0,2294
2015,Diseases of appendix (K35-K38),0,2296
2016,Diseases of appendix (K35-K38),0,2298
2017,Diseases of appendix (K35-K38),0,2300
2018,Diseases of appendix (K35-K38),0,2302
2019,Diseases of appendix (K35-K38),0,2304
2020 **,Diseases of appendix (K35-K38),0,2306
2007,Hernia (K40-K46),0,2310
2008,Hernia (K40-K46),0,2312
2009,Hernia (K40-K46),0,2314
2010,Hernia (K40-K46),0,2316
2011,Hernia (K40-K46),0,2318
2012,Hernia (K40-K46),0,2320
2013,Hernia (K40-K46),0,2322
2014,Hernia (K40-K46),0,2324
2015,Hernia (K40-K46),0,2326
2016,Hernia (K40-K46),0,2328
2017,Hernia (K40-K46),0,2330
2018,Hernia (K40-K46),0,2332
2019,Hernia (K40-K46),0,2334
2020 **,Hernia (K40-K46),0,2336
2007,Alcoholic liver disease (K70),0,2340
2008,Alcoholic liver disease (K70),0,2342
2009,Alcoholic liver disease (K70),0,2344
2010,Alcoholic liver disease (K70),0,2346
2011,Alcoholic liver disease (K70),6,2348
2012,Alcoholic liver disease (K70),7,2350
2013,Alcoholic liver disease (K70),6,2352
2014,Alcoholic liver disease (K70),1,2354
2015,Alcoholic liver disease (K70),3,2356
2016,Alcoholic liver disease (K70),3,2358
2017,Alcoholic liver disease (K70),8,2360
2018,Alcoholic liver disease (K70),7,2362
2019,Alcoholic liver disease (K70),4,2364
2020 **,Alcoholic liver disease (K70),3,2366
2007,Other chronic liver disease and cirrhosis (K73-K74),0,2370
2008,Other chronic liver disease and cirrhosis (K73-K74),0,2372
2009,Other chronic liver disease and cirrhosis (K73-K74),0,2374
2010,Other chronic liver disease and cirrhosis (K73-K74),0,2376
2011,Other chronic liver disease and cirrhosis (K73-K74),5,2378
2012,Other chronic liver disease and cirrhosis (K73-K74),5,2380
2013,Other chronic liver disease and cirrhosis (K73-K74),6,2382
2014,Other chronic liver disease and cirrhosis (K73-K74),9,2384
2015,Other chronic liver disease and cirrhosis (K73-K74),3,2386
2016,Other chronic liver disease and cirrhosis (K73-K74),4,2388
2017,Other chronic liver disease and cirrhosis (K73-K74),2,2390
2018,Other chronic liver disease and cirrhosis (K73-K74),4,2392
2019,Other chronic liver disease and cirrhosis (K73-K74),5,2394
2020 **,Other chronic liver disease and cirrhosis (K73-K74),9,2396
2007,Cholelithiasis and other disorders of gallbladder (K80-K82),0,2400
2008,Cholelithiasis and other disorders of gallbladder (K80-K82),0,2402
2009,Cholelithiasis and other disorders of gallbladder (K80-K82),0,2404
2010,Cholelithiasis and other disorders of gallbladder (K80-K82),0,2406
2011,Cholelithiasis and other disorders of gallbladder (K80-K82),2,2408
2012,Cholelithiasis and other disorders of gallbladder (K80-K82),3,2410
2013,Cholelithiasis and other disorders of gallbladder (K80-K82),0,2412
2014,Cholelithiasis and other disorders of gallbladder (K80-K82),1,2414
2015,Cholelithiasis and other disorders of gallbladder (K80-K82),0,2416
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),0,2418
2017,Cholelithiasis and other disorders of gallbladder (K80-K82),1,2420
2018,Cholelithiasis and other disorders of gallbladder (K80-K82),0,2422
2019,Cholelithiasis and other disorders of gallbladder (K80-K82),0,2424
2020 **,Cholelithiasis and other disorders of gallbladder (K80-K82),0,2426
2007,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2430
2008,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2432
2009,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2434
2010,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2436
2011,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2438
2012,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2440
2013,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2442
2014,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2444
2015,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2446
2016,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),1,2448
2017,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2450
2018,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2452
2019,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2454
2020 **,Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01N04),0,2456
2007,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2460
2008,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2462
2009,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2464
2010,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2466
2011,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2468
2012,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2470
2013,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2472
2014,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2474
2015,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2476
2016,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2478
2017,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2480
2018,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2482
2019,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2484
2020 **,Chronic glomerulonephritis nephritis and nephritis not specified as acute or chronicand renal sclerosis unspecified (N02-N03N05-N07N26),0,2486
2007,Renal failure (N17-N19),0,2490
2008,Renal failure (N17-N19),0,2492
2009,Renal failure (N17-N19),0,2494
2010,Renal failure (N17-N19),0,2496
2011,Renal failure (N17-N19),25,2498
2012,Renal failure (N17-N19),12,2500
2013,Renal failure (N17-N19),19,2502
2014,Renal failure (N17-N19),8,2504
2015,Renal failure (N17-N19),11,2506
2016,Renal failure (N17-N19),7,2508
2017,Renal failure (N17-N19),5,2510
2018,Renal failure (N17-N19),6,2512
2019,Renal failure (N17-N19),9,2514
2020 **,Renal failure (N17-N19),5,2516
2007,Other disorders of kidney (N25N27),0,2520
2008,Other disorders of kidney (N25N27),0,2522
2009,Other disorders of kidney (N25N27),0,2524
2010,Other disorders of kidney (N25N27),0,2526
2011,Other disorders of kidney (N25N27),0,2528
2012,Other disorders of kidney (N25N27),0,2530
2013,Other disorders of kidney (N25N27),0,2532
2014,Other disorders of kidney (N25N27),0,2534
2015,Other disorders of kidney (N25N27),0,2536
2016,Other disorders of kidney (N25N27),0,2538
2017,Other disorders of kidney (N25N27),0,2540
2018,Other disorders of kidney (N25N27),0,2542
2019,Other disorders of kidney (N25N27),0,2544
2020 **,Other disorders of kidney (N25N27),0,2546
2007,Infections of kidney (N10-N12N13.6N15.1),0,2550
2008,Infections of kidney (N10-N12N13.6N15.1),0,2552
2009,Infections of kidney (N10-N12N13.6N15.1),0,2554
2010,Infections of kidney (N10-N12N13.6N15.1),0,2556
2011,Infections of kidney (N10-N12N13.6N15.1),0,2558
2012,Infections of kidney (N10-N12N13.6N15.1),0,2560
2013,Infections of kidney (N10-N12N13.6N15.1),1,2562
2014,Infections of kidney (N10-N12N13.6N15.1),0,2564
2015,Infections of kidney (N10-N12N13.6N15.1),0,2566
2016,Infections of kidney (N10-N12N13.6N15.1),0,2568
2017,Infections of kidney (N10-N12N13.6N15.1),0,2570
2018,Infections of kidney (N10-N12N13.6N15.1),0,2572
2019,Infections of kidney (N10-N12N13.6N15.1),0,2574
2020 **,Infections of kidney (N10-N12N13.6N15.1),0,2576
2007,Hyperplasia of prostate (N40),0,2580
2008,Hyperplasia of prostate (N40),0,2582
2009,Hyperplasia of prostate (N40),0,2584
2010,Hyperplasia of prostate (N40),0,2586
2011,Hyperplasia of prostate (N40),0,2588
2012,Hyperplasia of prostate (N40),0,2590
2013,Hyperplasia of prostate (N40),0,2592
2014,Hyperplasia of prostate (N40),0,2594
2015,Hyperplasia of prostate (N40),0,2596
2016,Hyperplasia of prostate (N40),0,2598
2017,Hyperplasia of prostate (N40),0,2600
2018,Hyperplasia of prostate (N40),0,2602
2019,Hyperplasia of prostate (N40),0,2604
2020 **,Hyperplasia of prostate (N40),0,2606
2007,Inflammatory diseases of female pelvic organs (N70-N76),0,2610
2008,Inflammatory diseases of female pelvic organs (N70-N76),0,2612
2009,Inflammatory diseases of female pelvic organs (N70-N76),0,2614
2010,Inflammatory diseases of female pelvic organs (N70-N76),0,2616
2011,Inflammatory diseases of female pelvic organs (N70-N76),0,2618
2012,Inflammatory diseases of female pelvic organs (N70-N76),0,2620
2013,Inflammatory diseases of female pelvic organs (N70-N76),0,2622
2014,Inflammatory diseases of female pelvic organs (N70-N76),0,2624
2015,Inflammatory diseases of female pelvic organs (N70-N76),0,2626
2016,Inflammatory diseases of female pelvic organs (N70-N76),0,2628
2017,Inflammatory diseases of female pelvic organs (N70-N76),0,2630
2018,Inflammatory diseases of female pelvic organs (N70-N76),0,2632
2019,Inflammatory diseases of female pelvic organs (N70-N76),0,2634
2020 **,Inflammatory diseases of female pelvic organs (N70-N76),0,2636
2007,Pregnancy with abortive outcome (O00-O07),0,2640
2008,Pregnancy with abortive outcome (O00-O07),0,2642
2009,Pregnancy with abortive outcome (O00-O07),0,2644
2010,Pregnancy with abortive outcome (O00-O07),0,2646
2011,Pregnancy with abortive outcome (O00-O07),0,2648
2012,Pregnancy with abortive outcome (O00-O07),0,2650
2013,Pregnancy with abortive outcome (O00-O07),0,2652
2014,Pregnancy with abortive outcome (O00-O07),0,2654
2015,Pregnancy with abortive outcome (O00-O07),0,2656
2016,Pregnancy with abortive outcome (O00-O07),0,2658
2017,Pregnancy with abortive outcome (O00-O07),0,2660
2018,Pregnancy with abortive outcome (O00-O07),0,2662
2019,Pregnancy with abortive outcome (O00-O07),0,2664
2020 **,Pregnancy with abortive outcome (O00-O07),0,2666
2007,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2670
2008,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2672
2009,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2674
2010,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2676
2011,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2678
2012,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2680
2013,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2682
2014,Other complications of pregnancy childbirth and the puerperium (O10-O99),1,2684
2015,Other complications of pregnancy childbirth and the puerperium (O10-O99),1,2686
2016,Other complications of pregnancy childbirth and the puerperium (O10-O99),1,2688
2017,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2690
2018,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2692
2019,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2694
2020 **,Other complications of pregnancy childbirth and the puerperium (O10-O99),0,2696
2007,Certain conditions originating in the perinatal period (P00-P96),0,2700
2008,Certain conditions originating in the perinatal period (P00-P96),0,2702
2009,Certain conditions originating in the perinatal period (P00-P96),0,2704
2010,Certain conditions originating in the perinatal period (P00-P96),0,2706
2011,Certain conditions originating in the perinatal period (P00-P96),15,2708
2012,Certain conditions originating in the perinatal period (P00-P96),13,2710
2013,Certain conditions originating in the perinatal period (P00-P96),15,2712
2014,Certain conditions originating in the perinatal period (P00-P96),15,2714
2015,Certain conditions originating in the perinatal period (P00-P96),22,2716
2016,Certain conditions originating in the perinatal period (P00-P96),10,2718
2017,Certain conditions originating in the perinatal period (P00-P96),13,2720
2018,Certain conditions originating in the perinatal period (P00-P96),13,2722
2019,Certain conditions originating in the perinatal period (P00-P96),16,2724
2020 **,Certain conditions originating in the perinatal period (P00-P96),9,2726
2007,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,2730
2008,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,2732
2009,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,2734
2010,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,2736
2011,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),12,2738
2012,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),11,2740
2013,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),8,2742
2014,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),8,2744
2015,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),10,2746
2016,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),8,2748
2017,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),9,2750
2018,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),10,2752
2019,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),9,2754
2020 **,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),5,2756
2007,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),0,2760
2008,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),0,2762
2009,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),0,2764
2010,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),0,2766
2011,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),16,2768
2012,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),12,2770
2013,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),15,2772
2014,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),7,2774
2015,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),5,2776
2016,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),9,2778
2017,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),4,2780
2018,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),8,2782
2019,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),7,2784
2020 **,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (R00-R99),69,2786
2007,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),0,2790
2008,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),0,2792
2009,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),0,2794
2010,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),0,2796
2011,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),96,2798
2012,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),66,2800
2013,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),52,2802
2014,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),33,2804
2015,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),46,2806
2016,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),29,2808
2017,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),36,2810
2018,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),42,2812
2019,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),39,2814
2020 **,All other diseases (Residual) (D65-E07E15-E34E65-F99G04-G12G23-G25G31-H93K00-K22K29-K31K50-K66K71-K72K75-K76K83-M99N13.0-N13.5N13.7-N13.9N14N15.0N15.8-N15.9N20-N23N28-N39N41-N64N80-N98),40,2816
2007,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),0,2820
2008,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),0,2822
2009,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),0,2824
2010,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),0,2826
2011,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),39,2828
2012,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),32,2830
2013,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),31,2832
2014,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),19,2834
2015,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),15,2836
2016,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),12,2838
2017,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),16,2840
2018,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),13,2842
2019,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),12,2844
2020 **,Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),17,2846
2007,Other land transport accidents (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9),0,2850
2008,Other land transport accidents (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9),0,2852
2009,Other land transport accidents (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9),0,2854
